Age,Cabin,Embarked,Fare,Name,Parch,PassengerId,Pclass,Sex,SibSp,Survived,Ticket,Age_meanimp,Age_medianimp,Title,Surname,Age_scal,Fare_scaled,Family_size,IsAlone
8.0,,0,2.0,"Somerton, Mr. Francis William",0,489,3,1,0,0.0,410,30.0,30.0,0,Somerton,0.03851181512498246,-0.48782367768557205,1,1
5.0,,0,7.0,"Coutts, Master. Eden Leslie ""Neville""",1,490,3,1,1,1.0,302,9.0,9.0,2,Coutts,-1.5893560150083976,-0.33604995202071986,3,0
2.0,,0,7.0,"Hagland, Mr. Konrad Mathias Reiersen",0,491,3,1,1,0.0,411,28.0,28.0,0,Hagland,-0.11652321631629182,-0.2574234284332989,2,0
0.0,,0,0.0,"Windelov, Mr. Einar",0,492,3,1,0,0.0,412,21.0,21.0,0,Windelov,-0.6591458263607518,-0.5032910637405889,1,1
4.0,C30,0,6.0,"Molson, Mr. Harry Markland",0,493,1,1,0,0.0,413,55.0,55.0,0,Molson,1.9764497081409111,-0.05377015651666348,1,1
4.0,,1,3.0,"Artagaveytia, Mr. Ramon",0,494,1,1,0,0.0,414,71.0,71.0,0,Artagaveytia,3.216729959671105,0.313661466066774,1,1
0.0,,0,2.0,"Stanley, Mr. Edward Roland",0,495,3,1,0,0.0,415,21.0,21.0,0,Stanley,-0.6591458263607518,-0.48782367768557205,1,1
2.0,,1,7.0,"Yousseff, Mr. Gerious",0,496,3,1,0,0.0,111,28.0,28.0,0,Yousseff,-0.11652321631629182,-0.3639241151151169,1,1
4.0,D20,1,1.0,"Eustis, Miss. Elizabeth Mussey",0,497,1,0,1,1.0,416,54.0,54.0,1,Eustis,1.898932192420274,0.8697623303260494,2,0
2.0,,0,7.0,"Shellard, Mr. Frederick William",0,498,3,1,0,0.0,417,28.0,28.0,0,Shellard,-0.11652321631629182,-0.3515173380757366,1,1
9.0,C22 C26,0,10.0,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",2,499,1,0,1,0.0,266,25.0,25.0,1,Allison,-0.34907576347820324,2.286638695933064,4,0
9.0,,0,8.0,"Svensson, Mr. Olof",0,500,3,1,0,0.0,418,24.0,24.0,0,Svensson,-0.4265932791988404,-0.49273843960455366,1,1
6.0,,0,2.0,"Calic, Mr. Petar",0,501,3,1,0,0.0,419,17.0,17.0,0,Calic,-0.9692158892433004,-0.4759814602371998,1,1
0.0,,2,11.0,"Canavan, Miss. Mary",0,502,3,0,0,0.0,420,21.0,21.0,1,Canavan,-0.6591458263607518,-0.49362394745620336,1,1
2.0,,2,11.0,"O'Sullivan, Miss. Bridget Mary",0,503,3,0,0,0.0,421,28.0,28.0,1,O'Sullivan,-0.11652321631629182,-0.49595952275051086,1,1
1.0,,0,5.0,"Laitinen, Miss. Kristina Sofia",0,504,3,0,0,0.0,422,37.0,37.0,1,Laitinen,0.5811344251694425,-0.4580972951110867,1,1
6.0,B79,0,10.0,"Maioni, Miss. Roberta",0,505,1,0,0,1.0,230,16.0,16.0,1,Maioni,-1.0467334049639376,1.0289468673345115,1,1
6.0,C65,1,10.0,"Penasco y Castellana, Mr. Victor de Satode",0,506,1,1,1,0.0,273,18.0,18.0,0,Penasco y Castellana,-0.8916983735226632,1.4620336768749818,2,0
3.0,,0,4.0,"Quick, Mrs. Frederick Charles (Jane Richards)",2,507,2,0,0,1.0,423,33.0,33.0,1,Quick,0.2710643622868939,-0.14077420307613292,3,0
2.0,,0,6.0,"Bradley, Mr. George (""George Arthur Brayton"")",0,508,1,1,0,1.0,424,28.0,28.0,0,Bradley,-0.11652321631629182,-0.13014037516330884,1,1
2.0,,0,4.0,"Olsen, Mr. Henry Margido",0,509,3,1,0,0.0,425,28.0,28.0,0,Olsen,-0.11652321631629182,-0.2079606612526121,1,1
2.0,,0,1.0,"Lang, Mr. Fang",0,510,3,1,0,1.0,72,26.0,26.0,0,Lang,-0.2715582477575661,0.4488386864945933,1,1
8.0,,2,11.0,"Daly, Mr. Eugene Patrick",0,511,3,1,0,1.0,426,29.0,29.0,0,Daly,-0.03900570059565468,-0.49362394745620336,1,1
2.0,,0,2.0,"Webber, Mr. James",0,512,3,1,0,0.0,427,28.0,28.0,0,Webber,-0.11652321631629182,-0.48782367768557205,1,1
1.0,E25,0,6.0,"McGough, Mr. James Robert",0,513,1,1,0,1.0,428,36.0,36.0,0,McGough,0.5036169094488053,-0.13521561121261122,1,1
4.0,,1,1.0,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",0,514,1,0,1,1.0,429,54.0,54.0,1,Rothschild,1.898932192420274,0.5049891647208179,2,0
9.0,,0,11.0,"Coleff, Mr. Satio",0,515,3,1,0,0.0,430,24.0,24.0,0,Coleff,-0.4265932791988404,-0.49853870937518496,1,1
7.0,D46,0,3.0,"Walker, Mr. William Anderson",0,516,1,1,0,0.0,431,47.0,47.0,0,Walker,1.356309582375814,0.014301809511465414,1,1
3.0,F33,0,5.0,"Lemore, Mrs. (Amelia Milley)",0,517,2,0,0,1.0,432,34.0,34.0,1,Lemore,0.34858187800753104,-0.44045480789208313,1,1
2.0,,2,4.0,"Ryan, Mr. Patrick",0,518,3,1,0,0.0,106,28.0,28.0,0,Ryan,-0.11652321631629182,-0.17654253332835926,1,1
1.0,,0,4.0,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",0,519,2,0,1,1.0,433,36.0,36.0,1,Angle,0.5036169094488053,-0.14077420307613292,2,0
3.0,,0,8.0,"Pavlovic, Mr. Stefo",0,520,3,1,0,0.0,434,32.0,32.0,0,Pavlovic,0.19354684656625676,-0.4908050163476765,1,1
8.0,B73,0,10.0,"Perreault, Miss. Anne",0,521,1,0,0,1.0,435,30.0,30.0,1,Perreault,0.03851181512498246,1.1642864953159084,1,1
0.0,,0,8.0,"Vovk, Mr. Janko",0,522,3,1,0,0.0,436,22.0,22.0,0,Vovk,-0.5816283106401147,-0.4908050163476765,1,1
2.0,,1,0.0,"Lahoud, Mr. Sarkis",0,523,3,1,0,0.0,437,28.0,28.0,0,Lahoud,-0.11652321631629182,-0.5037744195548081,1,1
7.0,B18,1,1.0,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",1,524,1,0,0,1.0,290,44.0,44.0,1,Hippach,1.1237570352139026,0.47751908708710805,2,0
2.0,,1,0.0,"Kassem, Mr. Fared",0,525,3,1,0,0.0,438,28.0,28.0,0,Kassem,-0.11652321631629182,-0.5036932157780193,1,1
1.0,,2,11.0,"Farrell, Mr. James",0,526,3,1,0,0.0,439,40.5,40.5,0,Farrell,0.8524457301916725,-0.49362394745620336,1,1
7.0,,0,5.0,"Ridsdale, Miss. Lucy",0,527,2,0,0,1.0,440,50.0,50.0,1,Ridsdale,1.5888621295377254,-0.44045480789208313,1,1
2.0,C95,0,10.0,"Farthing, Mr. John",0,528,1,1,0,0.0,441,28.0,28.0,0,Farthing,-0.11652321631629182,3.644466381851795,1,1
1.0,,0,2.0,"Salonen, Mr. Johan Werner",0,529,3,1,0,0.0,442,39.0,39.0,0,Salonen,0.7361694566107168,-0.4902404567566684,1,1
9.0,,0,5.0,"Hocking, Mr. Richard George",1,530,2,1,2,0.0,443,23.0,23.0,0,Hocking,-0.5041107949194775,-0.42112057532331215,4,0
5.0,,0,4.0,"Quick, Miss. Phyllis May",1,531,2,0,1,1.0,423,2.0,2.0,1,Quick,-2.1319786250528576,-0.14077420307613292,3,0
2.0,,1,0.0,"Toufik, Mr. Nakli",0,532,3,1,0,0.0,444,28.0,28.0,0,Toufik,-0.11652321631629182,-0.5036932157780193,1,1
6.0,,1,0.0,"Elias, Mr. Joseph Jr",1,533,3,1,1,0.0,445,17.0,17.0,0,Elias,-0.9692158892433004,-0.5036932157780193,3,0
2.0,,1,4.0,"Peter, Mrs. Catherine (Catherine Rizk)",2,534,3,0,0,1.0,119,28.0,28.0,1,Peter,-0.11652321631629182,-0.2111836778218262,3,0
8.0,,0,2.0,"Cacic, Miss. Marija",0,535,3,0,0,0.0,446,30.0,30.0,1,Cacic,0.03851181512498246,-0.4759814602371998,1,1
5.0,,0,6.0,"Hart, Miss. Eva Miriam",2,536,2,0,0,1.0,280,7.0,7.0,1,Hart,-1.744391046449672,-0.13594064493394017,3,0
7.0,B38,0,6.0,"Butt, Major. Archibald Willingham",0,537,1,1,0,0.0,447,45.0,45.0,3,Butt,1.2012745509345397,-0.13014037516330884,1,1
8.0,,1,10.0,"LeRoy, Miss. Bertha",0,538,1,0,0,1.0,448,30.0,30.0,1,LeRoy,0.03851181512498246,1.4141814512672732,1,1
2.0,,0,7.0,"Risien, Mr. Samuel Beard",0,539,3,1,0,0.0,449,28.0,28.0,0,Risien,-0.11652321631629182,-0.3631178776169992,1,1
0.0,B39,1,3.0,"Frolicher, Miss. Hedwig Margaritha",2,540,1,0,0,1.0,450,22.0,22.0,1,Frolicher,-0.5816283106401147,0.3135802622899852,3,0
1.0,B22,0,1.0,"Crosby, Miss. Harriet R",2,541,1,0,0,1.0,451,36.0,36.0,1,Crosby,0.5036169094488053,0.7292662625185613,3,0
5.0,,0,6.0,"Andersson, Miss. Ingeborg Constanzia",2,542,3,0,4,0.0,13,9.0,9.0,1,Andersson,-1.5893560150083976,-0.038786126275866,7,0
5.0,,0,6.0,"Andersson, Miss. Sigrid Elisabeth",2,543,3,0,4,0.0,13,11.0,11.0,1,Andersson,-1.4343209835671233,-0.038786126275866,7,0
3.0,,0,4.0,"Beane, Mr. Edward",0,544,2,1,1,1.0,452,32.0,32.0,0,Beane,0.19354684656625676,-0.14077420307613292,2,0
7.0,C86,1,10.0,"Douglas, Mr. Walter Donald",0,545,1,1,1,0.0,448,50.0,50.0,0,Douglas,1.5888621295377254,1.4141814512672732,2,0
4.0,,0,4.0,"Nicholson, Mr. Arthur Ernest",0,546,1,1,0,0.0,453,64.0,64.0,0,Nicholson,2.674107349626645,-0.14077420307613292,1,1
6.0,,0,4.0,"Beane, Mrs. Edward (Ethel Clarke)",0,547,2,0,1,1.0,452,19.0,19.0,1,Beane,-0.8141808578020261,-0.14077420307613292,2,0
2.0,,1,9.0,"Padro y Manent, Mr. Julian",0,548,2,1,0,1.0,454,28.0,28.0,0,Padro y Manent,-0.11652321631629182,-0.3754434508795907,1,1
3.0,,0,7.0,"Goldsmith, Mr. Frank John",1,549,3,1,1,0.0,153,33.0,33.0,0,Goldsmith,0.2710643622868939,-0.24662912639015405,3,0
5.0,,0,3.0,"Davies, Master. John Morgan Jr",1,550,2,1,1,1.0,135,8.0,8.0,2,Davies,-1.6668735307290348,0.06706879703815516,3,0
6.0,C70,1,10.0,"Thayer, Mr. John Borland Jr",2,551,1,1,0,1.0,272,17.0,17.0,0,Thayer,-0.9692158892433004,1.5003792603286252,3,0
2.0,,0,4.0,"Sharp, Mr. Percival James R",0,552,2,1,0,0.0,455,27.0,27.0,0,Sharp,-0.19404073203692898,-0.14077420307613292,1,1
2.0,,2,8.0,"O'Brien, Mr. Timothy",0,553,3,1,0,0.0,456,28.0,28.0,0,O'Brien,-0.11652321631629182,-0.4920926762367567,1,1
0.0,,1,0.0,"Leeni, Mr. Fahim (""Philip Zenni"")",0,554,3,1,0,1.0,457,22.0,22.0,0,Leeni,-0.5816283106401147,-0.5037744195548081,1,1
0.0,,0,11.0,"Ohman, Miss. Velin",0,555,3,0,0,1.0,458,22.0,22.0,1,Ohman,-0.5816283106401147,-0.4931405916419841,1,1
4.0,,0,6.0,"Wright, Mr. George",0,556,1,1,0,0.0,459,62.0,62.0,0,Wright,2.519072318185371,-0.13014037516330884,1,1
7.0,A16,1,3.0,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",0,557,1,0,1,1.0,460,48.0,48.0,1,Duff Gordon,1.4338270980964511,0.12217135985915248,2,0
2.0,,1,10.0,"Robbins, Mr. Victor",0,558,1,1,0,0.0,327,28.0,28.0,0,Robbins,-0.11652321631629182,3.7555570153454396,1,1
1.0,E67,0,1.0,"Taussig, Mrs. Emil (Tillie Mandelbaum)",1,559,1,0,1,1.0,234,39.0,39.0,1,Taussig,0.7361694566107168,0.8965073742384304,3,0
1.0,,0,7.0,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",0,560,3,0,1,1.0,461,36.0,36.0,1,de Messemaeker,0.5036169094488053,-0.3070486031675634,2,0
2.0,,2,11.0,"Morrow, Mr. Thomas Rowan",0,561,3,1,0,0.0,462,28.0,28.0,0,Morrow,-0.11652321631629182,-0.49362394745620336,1,1
1.0,,0,8.0,"Sivic, Mr. Husein",0,562,3,1,0,0.0,463,40.0,40.0,0,Sivic,0.8136869723313539,-0.4908050163476765,1,1
2.0,,0,9.0,"Norman, Mr. Robert Douglas",0,563,2,1,0,0.0,464,28.0,28.0,0,Norman,-0.11652321631629182,-0.3824521101857702,1,1
2.0,,0,2.0,"Simmons, Mr. John",0,564,3,1,0,0.0,465,28.0,28.0,0,Simmons,-0.11652321631629182,-0.48782367768557205,1,1
2.0,,0,2.0,"Meanwell, Miss. (Marion Ogden)",0,565,3,0,0,0.0,466,28.0,28.0,1,Meanwell,-0.11652321631629182,-0.48782367768557205,1,1
9.0,,0,4.0,"Davies, Mr. Alfred J",0,566,3,1,2,0.0,467,24.0,24.0,0,Davies,-0.4265932791988404,-0.17654253332835926,3,0
6.0,,0,8.0,"Stoytcheff, Mr. Ilia",0,567,3,1,0,0.0,468,19.0,19.0,0,Stoytcheff,-0.8141808578020261,-0.4908050163476765,1,1
8.0,,0,4.0,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",4,568,3,0,0,0.0,7,29.0,29.0,1,Palsson,-0.03900570059565468,-0.23599529847733,5,0
2.0,,1,0.0,"Doharr, Mr. Tannous",0,569,3,1,0,0.0,469,28.0,28.0,0,Doharr,-0.11652321631629182,-0.5036932157780193,1,1
3.0,,0,8.0,"Jonsson, Mr. Carl",0,570,3,1,0,1.0,470,32.0,32.0,0,Jonsson,0.19354684656625676,-0.4916093204225374,1,1
4.0,,0,5.0,"Harris, Mr. George",0,571,2,1,0,1.0,471,62.0,62.0,0,Harris,2.519072318185371,-0.44045480789208313,1,1
4.0,C101,0,3.0,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",0,572,1,0,2,1.0,472,53.0,53.0,1,Appleton,1.8214146766996369,0.35184657539009667,3,0
1.0,E25,0,6.0,"Flynn, Mr. John Irwin (""Irving"")",0,573,1,1,0,1.0,473,36.0,36.0,0,Flynn,0.5036169094488053,-0.13328218795573415,1,1
2.0,,2,11.0,"Kelly, Miss. Mary",0,574,3,0,0,1.0,474,28.0,28.0,1,Kelly,-0.11652321631629182,-0.49362394745620336,1,1
6.0,,0,2.0,"Rush, Mr. Alfred George John",0,575,3,1,0,0.0,475,16.0,16.0,0,Rush,-1.0467334049639376,-0.48782367768557205,1,1
6.0,,0,7.0,"Patchett, Mr. George",0,576,3,1,0,0.0,476,19.0,19.0,0,Patchett,-0.8141808578020261,-0.3631178776169992,1,1
3.0,,0,9.0,"Garside, Miss. Ethel",0,577,2,0,0,1.0,477,34.0,34.0,1,Garside,0.34858187800753104,-0.3921192264701557,1,1
1.0,E44,0,1.0,"Silvey, Mrs. William Baird (Alice Munger)",0,578,1,0,1,1.0,371,39.0,39.0,1,Silvey,0.7361694566107168,0.43731935073011946,2,0
2.0,,1,7.0,"Caram, Mrs. Joseph (Maria Elias)",0,579,3,0,1,0.0,478,28.0,28.0,1,Caram,-0.11652321631629182,-0.3639241151151169,2,0
3.0,,0,2.0,"Jussila, Mr. Eiriik",0,580,3,1,0,1.0,479,32.0,32.0,0,Jussila,0.19354684656625676,-0.4902404567566684,1,1
9.0,,0,6.0,"Christy, Miss. Julie Rachel",1,581,2,0,1,1.0,480,25.0,25.0,1,Christy,-0.34907576347820324,-0.06343727280104898,3,0
1.0,C68,1,10.0,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",1,582,1,0,1,1.0,272,39.0,39.0,1,Thayer,0.7361694566107168,1.5003792603286252,3,0
4.0,,0,4.0,"Downton, Mr. William James",0,583,2,1,0,0.0,339,54.0,54.0,0,Downton,1.898932192420274,-0.14077420307613292,1,1
1.0,A10,1,3.0,"Ross, Mr. John Hugo",0,584,1,1,0,0.0,481,36.0,36.0,0,Ross,0.5036169094488053,0.13232183195775724,1,1
2.0,,1,5.0,"Paulner, Mr. Uscher",0,585,3,1,0,0.0,482,28.0,28.0,0,Paulner,-0.11652321631629182,-0.4750147486087613,1,1
6.0,E68,0,1.0,"Taussig, Miss. Ruth",2,586,1,0,0,1.0,234,18.0,18.0,1,Taussig,-0.8916983735226632,0.8965073742384304,3,0
7.0,,0,7.0,"Jarvis, Mr. John Denzil",0,587,2,1,0,0.0,483,47.0,47.0,0,Jarvis,1.356309582375814,-0.3534507613326137,1,1
4.0,B41,1,1.0,"Frolicher-Stehli, Mr. Maxmillian",1,588,1,1,1,1.0,484,60.0,60.0,0,Frolicher-Stehli,2.3640372867440966,0.8878069695824834,3,0
0.0,,0,2.0,"Gilinski, Mr. Eliezer",0,589,3,1,0,0.0,485,22.0,22.0,0,Gilinski,-0.5816283106401147,-0.48782367768557205,1,1
2.0,,0,2.0,"Murdlin, Mr. Joseph",0,590,3,1,0,0.0,486,28.0,28.0,0,Murdlin,-0.11652321631629182,-0.48782367768557205,1,1
3.0,,0,0.0,"Rintamaki, Mr. Matti",0,591,3,1,0,0.0,487,35.0,35.0,0,Rintamaki,0.4260993937281682,-0.5057078428116852,1,1
4.0,D20,1,1.0,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",0,592,1,0,1,1.0,416,52.0,52.0,1,Stephenson,1.7438971609789997,0.8697623303260494,2,0
7.0,,0,0.0,"Elsbury, Mr. William James",0,593,3,1,0,0.0,488,47.0,47.0,0,Elsbury,1.356309582375814,-0.5032910637405889,1,1
2.0,,2,11.0,"Bourke, Miss. Mary",2,594,3,0,0,0.0,489,28.0,28.0,1,Bourke,-0.11652321631629182,-0.49362394745620336,3,0
1.0,,0,4.0,"Chapman, Mr. John Henry",0,595,2,1,1,0.0,490,37.0,37.0,0,Chapman,0.5811344251694425,-0.14077420307613292,2,0
1.0,,0,4.0,"Van Impe, Mr. Jean Baptiste",1,596,3,1,1,0.0,357,36.0,36.0,0,Van Impe,0.5036169094488053,-0.17654253332835926,3,0
2.0,,0,3.0,"Leitch, Miss. Jessie Wills",0,597,2,0,0,1.0,491,28.0,28.0,1,Leitch,-0.11652321631629182,-0.005434575094736029,1,1
7.0,,0,0.0,"Johnson, Mr. Alfred",0,598,3,1,0,0.0,163,49.0,49.0,0,Johnson,1.5113446138170883,-0.6434642498641785,1,1
2.0,,1,0.0,"Boulos, Mr. Hanna",0,599,3,1,0,0.0,492,28.0,28.0,0,Boulos,-0.11652321631629182,-0.5037744195548081,1,1
7.0,A20,1,1.0,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",0,600,1,1,1,1.0,275,49.0,49.0,3,Duff Gordon,1.5113446138170883,0.4572181428898986,2,0
9.0,,0,6.0,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",1,601,2,0,2,1.0,195,24.0,24.0,1,Jacobsohn,-0.4265932791988404,-0.12143997050736192,4,0
2.0,,0,8.0,"Slabenoff, Mr. Petco",0,602,3,1,0,0.0,493,28.0,28.0,0,Slabenoff,-0.11652321631629182,-0.4908050163476765,1,1
2.0,,0,3.0,"Harrington, Mr. Charles H",0,603,1,1,0,0.0,494,28.0,28.0,0,Harrington,-0.11652321631629182,0.17630721105171118,1,1
7.0,,0,2.0,"Torber, Mr. Ernst William",0,604,3,1,0,0.0,495,44.0,44.0,0,Torber,1.1237570352139026,-0.48782367768557205,1,1
3.0,,1,6.0,"Homer, Mr. Harry (""Mr E Haven"")",0,605,1,1,0,1.0,496,35.0,35.0,0,Homer,0.4260993937281682,-0.13014037516330884,1,1
1.0,,0,7.0,"Lindell, Mr. Edvard Bengtsson",0,606,3,1,1,0.0,497,36.0,36.0,0,Lindell,0.5036169094488053,-0.34281693341978964,2,0
8.0,,0,8.0,"Karaic, Mr. Milan",0,607,3,1,0,0.0,498,30.0,30.0,0,Karaic,0.03851181512498246,-0.4908050163476765,1,1
2.0,,0,6.0,"Daniel, Mr. Robert Williams",0,608,1,1,0,1.0,499,27.0,27.0,0,Daniel,-0.19404073203692898,-0.05377015651666348,1,1
0.0,,1,3.0,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",2,609,2,0,1,1.0,42,22.0,22.0,1,Laroche,-0.5816283106401147,0.16043767295926398,4,0
1.0,C125,0,10.0,"Shutes, Miss. Elizabeth W",0,610,1,0,0,1.0,239,40.0,40.0,1,Shutes,0.8136869723313539,2.3236154157208384,1,1
1.0,,0,6.0,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",5,611,3,0,1,0.0,13,39.0,39.0,1,Andersson,0.7361694566107168,-0.038786126275866,7,0
2.0,,0,0.0,"Jardin, Mr. Jose Neto",0,612,3,1,0,0.0,500,28.0,28.0,0,Jardin,-0.11652321631629182,-0.507157910254343,1,1
2.0,,2,7.0,"Murphy, Miss. Margaret Jane",0,613,3,0,1,1.0,215,28.0,28.0,1,Murphy,-0.11652321631629182,-0.3437836450482282,2,0
2.0,,2,11.0,"Horgan, Mr. John",0,614,3,1,0,0.0,501,28.0,28.0,0,Horgan,-0.11652321631629182,-0.49362394745620336,1,1
3.0,,0,2.0,"Brocklebank, Mr. William Alfred",0,615,3,1,0,0.0,502,35.0,35.0,0,Brocklebank,0.4260993937281682,-0.48782367768557205,1,1
9.0,,0,1.0,"Herman, Miss. Alice",2,616,2,0,1,1.0,503,24.0,24.0,1,Herman,-0.4265932791988404,0.6132608671059354,4,0
3.0,,0,9.0,"Danbom, Mr. Ernst Gilbert",1,617,3,1,1,0.0,361,34.0,34.0,0,Danbom,0.34858187800753104,-0.3650513008738763,3,0
2.0,,0,7.0,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",0,618,3,0,1,0.0,226,26.0,26.0,1,Lobb,-0.2715582477575661,-0.3321831055069656,2,0
5.0,F4,0,3.0,"Becker, Miss. Marion Louise",1,619,2,0,2,1.0,165,4.0,4.0,1,Becker,-1.9769435936115833,0.11057082031788987,4,0
2.0,,0,5.0,"Gavey, Mr. Lawrence",0,620,2,1,0,0.0,504,26.0,26.0,0,Gavey,-0.2715582477575661,-0.44045480789208313,1,1
2.0,,1,9.0,"Yasbeck, Mr. Antoni",0,621,3,1,1,0.0,505,27.0,27.0,0,Yasbeck,-0.19404073203692898,-0.3640033854686489,2,0
7.0,D19,0,3.0,"Kimball, Mr. Edwin Nelson Jr",0,622,1,1,1,1.0,506,42.0,42.0,0,Kimball,0.9687220037726282,0.37263087540152556,2,0
0.0,,1,7.0,"Nakid, Mr. Sahid",1,623,3,1,1,1.0,328,20.0,20.0,0,Nakid,-0.736663342081389,-0.33911056103635623,3,0
0.0,,0,8.0,"Hansen, Mr. Henry Damsgaard",0,624,3,1,0,0.0,507,21.0,21.0,0,Hansen,-0.6591458263607518,-0.4916093204225374,1,1
0.0,,0,7.0,"Bowen, Mr. David John ""Dai""",0,625,3,1,0,0.0,508,21.0,21.0,0,Bowen,-0.6591458263607518,-0.3321831055069656,1,1
4.0,D50,0,3.0,"Sutton, Mr. Frederick",0,626,1,1,0,0.0,509,61.0,61.0,0,Sutton,2.4415548024647338,-0.01856638585544531,1,1
4.0,,2,9.0,"Kirkland, Rev. Charles Leonard",0,627,2,1,0,0.0,510,57.0,57.0,3,Kirkland,2.131484739582185,-0.40468647763985677,1,1
0.0,D9,0,1.0,"Longley, Miss. Gretchen Fiske",0,628,1,0,0,1.0,245,21.0,21.0,1,Longley,-0.6591458263607518,0.8637996530018404,1,1
2.0,,0,8.0,"Bostandyeff, Mr. Guentcho",0,629,3,1,0,0.0,511,26.0,26.0,0,Bostandyeff,-0.2715582477575661,-0.4908050163476765,1,1
2.0,,2,11.0,"O'Connell, Mr. Patrick D",0,630,3,1,0,0.0,512,28.0,28.0,0,O'Connell,-0.11652321631629182,-0.4939468291401018,1,1
4.0,A23,0,6.0,"Barkworth, Mr. Algernon Henry Wilson",0,631,1,1,0,1.0,513,80.0,80.0,0,Barkworth,3.91438760115684,-0.06343727280104898,1,1
4.0,,0,0.0,"Lundahl, Mr. Johan Svensson",0,632,3,1,0,0.0,514,51.0,51.0,0,Lundahl,1.6663796452583626,-0.5070767064775542,1,1
3.0,B50,1,6.0,"Stahelin-Maeglin, Dr. Max",0,633,1,1,0,1.0,515,32.0,32.0,3,Stahelin-Maeglin,0.19354684656625676,-0.05377015651666348,1,1
2.0,,0,0.0,"Parr, Mr. William Henry Marsh",0,634,1,1,0,0.0,516,28.0,28.0,0,Parr,-0.11652321631629182,-0.6434642498641785,1,1
5.0,,0,6.0,"Skoog, Miss. Mabel",2,635,3,0,3,0.0,62,9.0,9.0,1,Skoog,-1.5893560150083976,-0.10403916119546806,6,0
2.0,,0,9.0,"Davis, Miss. Mary",0,636,2,0,0,1.0,517,28.0,28.0,1,Davis,-0.11652321631629182,-0.3921192264701557,1,1
3.0,,0,2.0,"Leinonen, Mr. Antti Gustaf",0,637,3,1,0,0.0,518,32.0,32.0,0,Leinonen,0.19354684656625676,-0.4902404567566684,1,1
3.0,,0,6.0,"Collyer, Mr. Harvey",1,638,2,1,1,0.0,212,31.0,31.0,0,Collyer,0.1160293308456196,-0.13594064493394017,3,0
1.0,,0,3.0,"Panula, Mrs. Juha (Maria Emilia Ojala)",5,639,3,0,0,0.0,49,41.0,41.0,1,Panula,0.891204488051991,0.12386310520891992,6,0
2.0,,0,7.0,"Thorneycroft, Mr. Percival",0,640,3,1,1,0.0,368,28.0,28.0,0,Thorneycroft,-0.11652321631629182,-0.3321831055069656,2,0
0.0,,0,8.0,"Jensen, Mr. Hans Peder",0,641,3,1,0,0.0,519,20.0,20.0,0,Jensen,-0.736663342081389,-0.4916093204225374,1,1
9.0,B35,1,1.0,"Sagesser, Mlle. Emma",0,642,1,0,0,1.0,319,24.0,24.0,1,Sagesser,-0.4265932791988404,0.6963980671516505,1,1
5.0,,0,6.0,"Skoog, Miss. Margit Elizabeth",2,643,3,0,3,0.0,62,2.0,2.0,1,Skoog,-2.1319786250528576,-0.10403916119546806,6,0
2.0,,0,1.0,"Foo, Mr. Choong",0,644,3,1,0,1.0,72,28.0,28.0,0,Foo,-0.11652321631629182,0.4488386864945933,1,1
5.0,,1,7.0,"Baclini, Miss. Eugenie",1,645,3,0,2,1.0,379,0.75,0.75,1,Baclini,-2.228875519703654,-0.2711197987850163,4,0
7.0,D33,1,1.0,"Harper, Mr. Henry Sleeper",0,646,1,1,1,1.0,51,48.0,48.0,0,Harper,1.4338270980964511,0.8400359477515641,2,0
6.0,,0,8.0,"Cor, Mr. Liudevit",0,647,3,1,0,0.0,520,19.0,19.0,0,Cor,-0.8141808578020261,-0.4908050163476765,1,1
4.0,A26,1,3.0,"Simonius-Blumer, Col. Oberst Alfons",0,648,1,1,0,1.0,521,56.0,56.0,3,Simonius-Blumer,2.053967223861548,0.042901006327191425,1,1
2.0,,0,11.0,"Willey, Mr. Edward",0,649,3,1,0,0.0,522,28.0,28.0,0,Willey,-0.11652321631629182,-0.49749079396995755,1,1
9.0,,0,11.0,"Stanley, Miss. Amy Zillah Elsie",0,650,3,0,0,1.0,523,23.0,23.0,1,Stanley,-0.5041107949194775,-0.49749079396995755,1,1
2.0,,0,8.0,"Mitkoff, Mr. Mito",0,651,3,1,0,0.0,524,28.0,28.0,0,Mitkoff,-0.11652321631629182,-0.4908050163476765,1,1
6.0,,0,4.0,"Doling, Miss. Elsie",1,652,2,0,0,1.0,95,18.0,18.0,1,Doling,-0.8916983735226632,-0.19877690078244586,2,0
